date,service,cost,usage,unit,region,team,project,environment,resource_id
2026-01-18,API Gateway,11.177,16.94,Requests,us-west-2,data,ml-pipeline,development,res-895422
2026-01-18,API Gateway,8.2162,77.99,Requests,ap-southeast-1,infra,mobile-api,development,res-793490
2026-01-18,API Gateway,17.2585,43.52,Requests,eu-west-1,data,ml-pipeline,production,res-307665
2026-01-18,API Gateway,18.5353,95.66,Requests,ap-southeast-1,data,mobile-api,staging,res-519591
2026-01-18,Secrets Manager,9.6319,83.07,Secrets,eu-west-1,data,web-app,production,res-346141
2026-01-18,Secrets Manager,12.1165,71.66,Secrets,eu-west-1,frontend,web-app,staging,res-121276
2026-01-18,Secrets Manager,12.9477,13.95,Secrets,us-west-2,frontend,platform,staging,res-834976
2026-01-19,EC2,94.4466,69.91,Hours,eu-west-1,frontend,analytics,development,i-608563
2026-01-19,EC2,10.2807,10.3,Hours,eu-west-1,frontend,analytics,staging,i-307359
2026-01-19,EC2,18.1995,22.64,Hours,us-east-1,frontend,analytics,development,i-816207
2026-01-19,EC2,19.0918,81.45,Hours,eu-west-1,infra,mobile-api,development,i-271196
2026-01-19,EC2,80.0187,97.97,Hours,ap-southeast-1,ml,mobile-api,staging,i-481532
2026-01-19,Lambda,16.7044,18.91,Requests,us-west-2,infra,web-app,development,func-907413
2026-01-19,Lambda,11.8028,91.21,Requests,eu-west-1,frontend,ml-pipeline,staging,func-486107
2026-01-19,Lambda,11.6709,26.43,Requests,ap-southeast-1,backend,analytics,staging,func-370584
2026-01-19,Lambda,7.1346,5.4,Requests,us-east-1,backend,mobile-api,staging,func-125797
2026-01-19,Lambda,13.3379,48.89,Requests,ap-southeast-1,backend,mobile-api,production,func-769591
2026-01-19,S3,26.6628,77.99,GB-Month,us-west-2,ml,ml-pipeline,production,res-900898
2026-01-19,S3,21.3078,95.69,GB-Month,ap-southeast-1,infra,ml-pipeline,production,res-855048
2026-01-19,S3,22.3317,31.93,GB-Month,eu-west-1,backend,web-app,production,res-542448
2026-01-19,S3,21.1736,73.94,GB-Month,us-east-1,frontend,web-app,staging,res-318371
2026-01-19,S3,6.4859,14.71,GB-Month,ap-southeast-1,frontend,mobile-api,development,res-322320
2026-01-19,RDS,86.804,8.7,Hours,eu-west-1,ml,platform,staging,db-780664
2026-01-19,RDS,31.3559,24.59,Hours,us-west-2,backend,platform,development,db-258412
2026-01-19,RDS,75.4763,65.44,Hours,us-west-2,ml,analytics,staging,db-444686
2026-01-19,RDS,137.6,30.19,Hours,us-west-2,frontend,ml-pipeline,staging,db-655402
2026-01-19,RDS,124.1485,17.87,Hours,eu-west-1,ml,web-app,production,db-451541
2026-01-19,DynamoDB,72.2738,54.77,WCU-Hours,ap-southeast-1,data,platform,development,res-535402
2026-01-19,DynamoDB,48.1174,21.95,WCU-Hours,us-west-2,frontend,mobile-api,staging,res-114624
2026-01-19,DynamoDB,32.199,52.37,WCU-Hours,us-east-1,frontend,analytics,staging,res-964397
2026-01-19,CloudWatch,3.0615,3.47,Metrics,us-west-2,frontend,web-app,production,res-283036
2026-01-19,CloudWatch,1.4609,95.38,Metrics,us-east-1,infra,analytics,staging,res-476035
2026-01-19,CloudWatch,8.1899,77.04,Metrics,ap-southeast-1,infra,web-app,staging,res-189773
2026-01-19,CloudWatch,1.1342,56.45,Metrics,ap-southeast-1,ml,mobile-api,production,res-259564
2026-01-19,CloudWatch,4.3789,14.13,Metrics,eu-west-1,infra,mobile-api,production,res-828044
2026-01-19,CloudFront,20.6409,4.15,GB,eu-west-1,infra,ml-pipeline,staging,res-549163
2026-01-19,CloudFront,7.5853,26.83,GB,us-west-2,ml,mobile-api,staging,res-884791
2026-01-19,CloudFront,15.7899,35.03,GB,eu-west-1,data,web-app,production,res-518798
2026-01-19,CloudFront,4.8922,69.51,GB,us-west-2,ml,ml-pipeline,staging,res-101344
2026-01-19,CloudFront,22.2303,74.86,GB,eu-west-1,infra,mobile-api,staging,res-658081
2026-01-19,EBS,14.5964,60.21,GB-Month,eu-west-1,frontend,mobile-api,staging,res-563741
2026-01-19,EBS,6.9405,79.65,GB-Month,us-east-1,ml,web-app,production,res-720415
2026-01-19,EBS,37.4907,30.51,GB-Month,us-west-2,frontend,ml-pipeline,production,res-765858
2026-01-19,EBS,26.7819,16.29,GB-Month,us-west-2,backend,web-app,staging,res-117028
2026-01-19,EBS,21.932,23.51,GB-Month,eu-west-1,frontend,analytics,production,res-925632
2026-01-19,EKS,49.7207,27.25,Hours,us-west-2,frontend,mobile-api,production,cluster-636105
2026-01-19,EKS,115.6787,26.61,Hours,us-east-1,backend,platform,staging,cluster-443429
2026-01-19,EKS,88.2543,51.94,Hours,us-east-1,frontend,mobile-api,development,cluster-764772
2026-01-19,EKS,50.0236,15.4,Hours,ap-southeast-1,backend,web-app,staging,cluster-920103
2026-01-19,EKS,66.9482,25.56,Hours,ap-southeast-1,backend,mobile-api,production,cluster-761291
2026-01-19,ElastiCache,47.3772,51.84,Hours,us-east-1,infra,mobile-api,production,cache-970853
2026-01-19,ElastiCache,32.5031,13.71,Hours,ap-southeast-1,data,ml-pipeline,production,cache-685138
2026-01-19,ElastiCache,40.7796,94.18,Hours,eu-west-1,ml,analytics,development,cache-147379
2026-01-19,ElastiCache,72.2133,47.01,Hours,eu-west-1,backend,platform,production,cache-886119
2026-01-19,Route53,6.1104,72.43,Queries,us-east-1,ml,ml-pipeline,development,res-570710
2026-01-19,Route53,6.4566,46.66,Queries,us-west-2,infra,mobile-api,production,res-863944
2026-01-19,Route53,2.2523,53.35,Queries,ap-southeast-1,frontend,analytics,staging,res-959954
2026-01-19,Route53,6.5842,43.44,Queries,eu-west-1,frontend,mobile-api,development,res-755598
2026-01-19,SNS,6.3348,83.03,Requests,us-west-2,backend,web-app,development,res-237251
2026-01-19,SNS,5.479,11.58,Requests,eu-west-1,data,web-app,development,res-672719
2026-01-19,SNS,6.351,23.34,Requests,eu-west-1,frontend,analytics,development,res-743380
2026-01-19,SQS,1.2904,35.27,Requests,us-east-1,frontend,platform,production,res-660306
2026-01-19,SQS,1.6729,54.5,Requests,ap-southeast-1,frontend,web-app,development,res-980396
2026-01-19,SQS,2.3009,26.13,Requests,us-west-2,backend,analytics,staging,res-959034
2026-01-19,SQS,4.8393,57.19,Requests,eu-west-1,data,analytics,production,res-902344
2026-01-19,API Gateway,5.0026,89.01,Requests,us-east-1,data,ml-pipeline,development,res-144057
2026-01-19,API Gateway,23.125,79.85,Requests,eu-west-1,infra,web-app,production,res-906133
2026-01-19,API Gateway,19.56,76.42,Requests,us-east-1,frontend,platform,production,res-387880
2026-01-19,Secrets Manager,2.9726,38.01,Secrets,us-east-1,ml,web-app,production,res-546330
2026-01-19,Secrets Manager,1.8714,57.35,Secrets,us-east-1,ml,mobile-api,production,res-867541
2026-01-19,Secrets Manager,3.3182,99.86,Secrets,us-east-1,frontend,ml-pipeline,production,res-670074
2026-01-19,Secrets Manager,2.2124,95.58,Secrets,ap-southeast-1,ml,analytics,development,res-558948
2026-01-20,EC2,96.3072,78.24,Hours,us-west-2,backend,web-app,production,i-993944
2026-01-20,EC2,65.204,45.57,Hours,us-west-2,data,ml-pipeline,development,i-216144
2026-01-20,EC2,51.2231,36.52,Hours,ap-southeast-1,infra,ml-pipeline,production,i-560691
2026-01-20,EC2,70.0858,19.64,Hours,ap-southeast-1,ml,mobile-api,development,i-752106
2026-01-20,Lambda,3.3712,46.73,Requests,ap-southeast-1,ml,web-app,development,func-923838
2026-01-20,Lambda,12.9608,96.65,Requests,us-west-2,frontend,analytics,staging,func-456819
2026-01-20,Lambda,24.9288,39.9,Requests,us-west-2,infra,web-app,staging,func-689916
2026-01-20,S3,36.0537,82.5,GB-Month,eu-west-1,backend,mobile-api,staging,res-790126
2026-01-20,S3,49.8941,98.17,GB-Month,us-west-2,data,analytics,development,res-212364
2026-01-20,S3,25.017,75.04,GB-Month,ap-southeast-1,infra,platform,production,res-185325
2026-01-20,RDS,188.2265,40.35,Hours,us-east-1,data,mobile-api,production,db-181738
2026-01-20,RDS,48.5771,9.54,Hours,eu-west-1,ml,ml-pipeline,production,db-436630
2026-01-20,RDS,127.1809,53.48,Hours,us-west-2,backend,ml-pipeline,staging,db-404248
2026-01-20,RDS,131.5062,42.71,Hours,ap-southeast-1,data,analytics,staging,db-791602
2026-01-20,DynamoDB,42.6383,87.17,WCU-Hours,ap-southeast-1,backend,platform,staging,res-688552
2026-01-20,DynamoDB,72.1319,16.15,WCU-Hours,us-east-1,ml,ml-pipeline,development,res-758585
2026-01-20,DynamoDB,69.6249,48.75,WCU-Hours,ap-southeast-1,backend,analytics,staging,res-759144
2026-01-20,DynamoDB,40.3525,76.1,WCU-Hours,us-east-1,frontend,web-app,production,res-950979
2026-01-20,CloudWatch,14.9196,85.9,Metrics,us-east-1,infra,analytics,staging,res-194681
2026-01-20,CloudWatch,13.6895,78.64,Metrics,us-west-2,infra,platform,development,res-465543
2026-01-20,CloudWatch,3.2746,78.49,Metrics,us-west-2,ml,analytics,production,res-295209
2026-01-20,CloudFront,14.3126,76.61,GB,ap-southeast-1,frontend,platform,development,res-166152
2026-01-20,CloudFront,20.6281,31.26,GB,us-west-2,ml,mobile-api,staging,res-572690
2026-01-20,CloudFront,25.5092,24.94,GB,us-west-2,data,web-app,production,res-464560
2026-01-20,CloudFront,23.2865,14.73,GB,us-east-1,ml,mobile-api,production,res-386732
2026-01-20,CloudFront,11.5723,21.88,GB,us-west-2,data,platform,development,res-165216
2026-01-20,EBS,34.1493,65.65,GB-Month,ap-southeast-1,frontend,web-app,staging,res-927415
2026-01-20,EBS,15.0852,65.71,GB-Month,ap-southeast-1,data,web-app,development,res-791912
2026-01-20,EBS,18.7124,12.31,GB-Month,us-east-1,infra,platform,development,res-358853
2026-01-20,EKS,87.6111,84.27,Hours,us-west-2,backend,ml-pipeline,development,cluster-170701
2026-01-20,EKS,61.1044,44.36,Hours,eu-west-1,backend,mobile-api,development,cluster-828076
2026-01-20,EKS,149.7001,49.68,Hours,us-west-2,infra,analytics,development,cluster-739122
2026-01-20,EKS,136.7265,47.98,Hours,us-west-2,backend,ml-pipeline,production,cluster-898873
2026-01-20,ElastiCache,49.9016,26.74,Hours,us-west-2,ml,platform,staging,cache-896398
2026-01-20,ElastiCache,25.7493,66.98,Hours,eu-west-1,ml,ml-pipeline,production,cache-589977
2026-01-20,ElastiCache,13.9934,75.56,Hours,us-east-1,infra,ml-pipeline,production,cache-240700
2026-01-20,ElastiCache,27.708,24.17,Hours,us-east-1,infra,ml-pipeline,development,cache-758015
2026-01-20,ElastiCache,52.9178,3.17,Hours,us-west-2,ml,analytics,production,cache-464927
2026-01-20,Route53,6.0264,97.82,Queries,us-east-1,frontend,platform,development,res-318021
2026-01-20,Route53,9.6934,33.95,Queries,ap-southeast-1,backend,web-app,development,res-436146
2026-01-20,Route53,6.8778,42.85,Queries,eu-west-1,backend,mobile-api,production,res-514640
2026-01-20,SNS,0.6757,6.64,Requests,us-east-1,frontend,web-app,staging,res-797338
2026-01-20,SNS,0.5985,61.71,Requests,us-west-2,infra,ml-pipeline,production,res-206730
2026-01-20,SNS,2.3237,85.82,Requests,ap-southeast-1,frontend,ml-pipeline,development,res-904200
2026-01-20,SNS,1.3171,91.54,Requests,eu-west-1,ml,web-app,development,res-888112
2026-01-20,SQS,0.7654,7.6,Requests,eu-west-1,ml,platform,production,res-566973
2026-01-20,SQS,1.1508,62.48,Requests,us-west-2,backend,mobile-api,staging,res-307800
2026-01-20,SQS,3.2155,30.62,Requests,ap-southeast-1,backend,web-app,production,res-572113
2026-01-20,SQS,4.712,75.54,Requests,ap-southeast-1,ml,ml-pipeline,development,res-883418
2026-01-20,SQS,2.642,18.85,Requests,us-west-2,data,mobile-api,development,res-460306
2026-01-20,API Gateway,15.0449,82.0,Requests,ap-southeast-1,infra,ml-pipeline,production,res-678736
2026-01-20,API Gateway,5.5086,53.95,Requests,us-west-2,data,ml-pipeline,staging,res-174960
2026-01-20,API Gateway,4.7142,23.48,Requests,ap-southeast-1,infra,analytics,production,res-968217
2026-01-20,API Gateway,3.8025,72.53,Requests,eu-west-1,data,ml-pipeline,development,res-897194
2026-01-20,Secrets Manager,2.8587,42.12,Secrets,ap-southeast-1,data,platform,staging,res-526615
2026-01-20,Secrets Manager,4.4658,97.98,Secrets,us-west-2,infra,web-app,staging,res-724905
2026-01-20,Secrets Manager,2.3986,58.33,Secrets,us-west-2,ml,ml-pipeline,development,res-195529
2026-01-20,Secrets Manager,6.0735,19.41,Secrets,us-west-2,infra,platform,production,res-754088
2026-01-21,EC2,24.8843,96.62,Hours,eu-west-1,frontend,platform,development,i-242612
2026-01-21,EC2,103.3974,22.15,Hours,eu-west-1,data,analytics,staging,i-359487
2026-01-21,EC2,57.6749,24.56,Hours,ap-southeast-1,ml,platform,staging,i-752670
2026-01-21,EC2,75.9306,45.56,Hours,ap-southeast-1,backend,web-app,staging,i-348992
2026-01-21,Lambda,13.6078,41.92,Requests,eu-west-1,data,platform,staging,func-604305
2026-01-21,Lambda,18.1321,26.94,Requests,us-east-1,data,platform,development,func-161336
2026-01-21,Lambda,16.8576,40.46,Requests,eu-west-1,data,ml-pipeline,development,func-552086
2026-01-21,Lambda,2.7431,29.56,Requests,us-east-1,ml,analytics,production,func-712864
2026-01-21,Lambda,11.2937,82.84,Requests,us-west-2,infra,web-app,development,func-999641
2026-01-21,S3,28.1617,35.78,GB-Month,ap-southeast-1,data,ml-pipeline,development,res-243495
2026-01-21,S3,4.0535,12.75,GB-Month,us-east-1,data,platform,development,res-711934
2026-01-21,S3,36.8329,22.51,GB-Month,ap-southeast-1,infra,analytics,production,res-228078
2026-01-21,S3,6.7447,71.9,GB-Month,ap-southeast-1,infra,ml-pipeline,development,res-787330
2026-01-21,S3,22.4522,97.88,GB-Month,eu-west-1,backend,ml-pipeline,staging,res-756139
2026-01-21,RDS,103.3575,69.62,Hours,ap-southeast-1,ml,mobile-api,development,db-800744
2026-01-21,RDS,38.2717,46.57,Hours,us-east-1,ml,ml-pipeline,staging,db-868155
2026-01-21,RDS,116.0566,12.76,Hours,eu-west-1,infra,ml-pipeline,staging,db-391414
2026-01-21,RDS,89.3721,66.61,Hours,eu-west-1,frontend,mobile-api,staging,db-802519
2026-01-21,DynamoDB,64.7652,59.93,WCU-Hours,eu-west-1,ml,mobile-api,production,res-931606
2026-01-21,DynamoDB,82.7181,2.58,WCU-Hours,ap-southeast-1,ml,analytics,production,res-922908
2026-01-21,DynamoDB,31.9286,7.84,WCU-Hours,eu-west-1,infra,ml-pipeline,production,res-144095
2026-01-21,CloudWatch,8.0125,73.14,Metrics,us-east-1,infra,mobile-api,development,res-399617
2026-01-21,CloudWatch,15.3709,5.53,Metrics,ap-southeast-1,ml,web-app,development,res-188412
2026-01-21,CloudWatch,7.3034,57.82,Metrics,us-east-1,data,platform,staging,res-652023
2026-01-21,CloudFront,16.7847,45.79,GB,us-west-2,infra,web-app,development,res-268922
2026-01-21,CloudFront,33.2852,59.58,GB,ap-southeast-1,frontend,web-app,development,res-754052
2026-01-21,CloudFront,32.4471,39.38,GB,ap-southeast-1,data,web-app,production,res-725664
2026-01-21,CloudFront,10.1699,21.82,GB,ap-southeast-1,data,platform,staging,res-387991
2026-01-21,EBS,13.0645,89.29,GB-Month,us-east-1,frontend,analytics,staging,res-233998
2026-01-21,EBS,31.0873,33.95,GB-Month,eu-west-1,data,ml-pipeline,staging,res-659232
2026-01-21,EBS,20.4504,62.4,GB-Month,ap-southeast-1,backend,analytics,staging,res-108231
2026-01-21,EBS,8.7108,86.25,GB-Month,us-east-1,ml,ml-pipeline,production,res-457061
2026-01-21,EKS,100.7236,34.78,Hours,ap-southeast-1,frontend,ml-pipeline,production,cluster-925824
2026-01-21,EKS,90.2747,4.4,Hours,ap-southeast-1,ml,web-app,development,cluster-644372
2026-01-21,EKS,113.0524,92.45,Hours,us-west-2,ml,mobile-api,staging,cluster-940570
2026-01-21,EKS,63.8251,81.67,Hours,eu-west-1,frontend,web-app,production,cluster-913233
2026-01-21,EKS,88.8533,60.69,Hours,eu-west-1,data,ml-pipeline,staging,cluster-321046
2026-01-21,ElastiCache,33.6844,47.94,Hours,eu-west-1,frontend,web-app,development,cache-513798
2026-01-21,ElastiCache,76.1048,21.48,Hours,us-west-2,ml,platform,development,cache-521220
2026-01-21,ElastiCache,21.1937,71.53,Hours,us-west-2,ml,analytics,development,cache-742132
2026-01-21,Route53,9.6566,78.53,Queries,us-west-2,infra,ml-pipeline,development,res-655524
2026-01-21,Route53,8.966,55.08,Queries,ap-southeast-1,backend,web-app,staging,res-821816
2026-01-21,Route53,8.9548,34.66,Queries,us-east-1,infra,mobile-api,staging,res-677911
2026-01-21,SNS,2.7211,49.24,Requests,ap-southeast-1,ml,web-app,production,res-388676
2026-01-21,SNS,0.8211,6.43,Requests,ap-southeast-1,data,web-app,production,res-381673
2026-01-21,SNS,4.4316,26.33,Requests,us-west-2,data,platform,production,res-304108
2026-01-21,SNS,4.098,42.25,Requests,eu-west-1,data,web-app,staging,res-360462
2026-01-21,SQS,1.981,49.62,Requests,us-west-2,infra,analytics,staging,res-248569
2026-01-21,SQS,6.3458,88.95,Requests,us-west-2,frontend,mobile-api,development,res-814666
2026-01-21,SQS,2.5335,42.06,Requests,us-east-1,infra,platform,staging,res-710328
2026-01-21,API Gateway,4.9827,17.28,Requests,us-west-2,backend,web-app,development,res-244505
2026-01-21,API Gateway,13.146,59.26,Requests,ap-southeast-1,ml,mobile-api,staging,res-450715
2026-01-21,API Gateway,12.5433,16.15,Requests,us-east-1,ml,web-app,production,res-903248
2026-01-21,API Gateway,8.0895,95.65,Requests,us-east-1,frontend,ml-pipeline,staging,res-579866
2026-01-21,API Gateway,2.8285,2.0,Requests,us-west-2,data,platform,staging,res-342684
2026-01-21,Secrets Manager,4.3654,27.63,Secrets,us-east-1,infra,mobile-api,staging,res-983447
2026-01-21,Secrets Manager,10.1766,5.29,Secrets,us-east-1,frontend,platform,staging,res-506208
2026-01-21,Secrets Manager,4.3103,54.87,Secrets,us-west-2,ml,platform,development,res-527110
2026-01-22,EC2,73.3089,41.32,Hours,us-east-1,infra,platform,production,i-361452
2026-01-22,EC2,42.8598,87.32,Hours,eu-west-1,backend,ml-pipeline,development,i-922552
2026-01-22,EC2,83.1297,21.02,Hours,eu-west-1,data,mobile-api,development,i-184197
2026-01-22,EC2,63.5986,75.17,Hours,ap-southeast-1,ml,platform,development,i-568698
2026-01-22,EC2,27.0964,90.77,Hours,us-west-2,frontend,web-app,production,i-483315
2026-01-22,Lambda,19.0173,90.73,Requests,us-west-2,data,platform,development,func-363350
2026-01-22,Lambda,8.4507,42.95,Requests,us-east-1,infra,web-app,development,func-914815
2026-01-22,Lambda,22.6299,44.27,Requests,eu-west-1,data,ml-pipeline,development,func-119299
2026-01-22,S3,15.1117,35.69,GB-Month,ap-southeast-1,data,web-app,production,res-638205
2026-01-22,S3,7.2642,19.92,GB-Month,eu-west-1,frontend,mobile-api,staging,res-332028
2026-01-22,S3,12.2555,16.0,GB-Month,ap-southeast-1,infra,analytics,staging,res-825225
2026-01-22,S3,15.7163,6.4,GB-Month,us-west-2,backend,mobile-api,development,res-469998
2026-01-22,S3,13.1737,52.84,GB-Month,ap-southeast-1,data,platform,production,res-851412
2026-01-22,RDS,134.0549,43.39,Hours,us-west-2,frontend,analytics,staging,db-105293
2026-01-22,RDS,175.4951,93.03,Hours,us-east-1,data,analytics,production,db-915667
2026-01-22,RDS,133.5376,24.8,Hours,eu-west-1,infra,ml-pipeline,staging,db-447392
2026-01-22,RDS,169.9995,46.59,Hours,us-east-1,infra,platform,development,db-781994
2026-01-22,DynamoDB,8.7426,41.96,WCU-Hours,us-west-2,ml,web-app,development,res-302352
2026-01-22,DynamoDB,52.6837,54.67,WCU-Hours,us-west-2,infra,platform,development,res-431667
2026-01-22,DynamoDB,54.418,25.02,WCU-Hours,eu-west-1,backend,ml-pipeline,development,res-498915
2026-01-22,DynamoDB,39.0773,96.45,WCU-Hours,ap-southeast-1,frontend,platform,staging,res-253722
2026-01-22,DynamoDB,26.0599,9.79,WCU-Hours,eu-west-1,frontend,ml-pipeline,development,res-487386
2026-01-22,CloudWatch,12.3109,95.6,Metrics,us-west-2,frontend,mobile-api,staging,res-639736
2026-01-22,CloudWatch,1.8526,44.34,Metrics,us-east-1,data,web-app,production,res-373108
2026-01-22,CloudWatch,9.0498,23.86,Metrics,eu-west-1,ml,platform,development,res-646622
2026-01-22,CloudWatch,4.7466,67.76,Metrics,ap-southeast-1,backend,web-app,production,res-810872
2026-01-22,CloudFront,34.2066,68.02,GB,ap-southeast-1,infra,mobile-api,staging,res-399453
2026-01-22,CloudFront,14.4574,73.25,GB,eu-west-1,data,web-app,production,res-823123
2026-01-22,CloudFront,34.9135,53.83,GB,us-east-1,infra,platform,staging,res-927003
2026-01-22,CloudFront,11.5668,15.53,GB,eu-west-1,frontend,mobile-api,production,res-408944
2026-01-22,EBS,36.8345,80.61,GB-Month,us-west-2,frontend,ml-pipeline,production,res-290845
2026-01-22,EBS,23.858,48.77,GB-Month,ap-southeast-1,data,analytics,development,res-381527
2026-01-22,EBS,49.0413,26.45,GB-Month,us-west-2,ml,analytics,development,res-725872
2026-01-22,EBS,21.3093,22.19,GB-Month,eu-west-1,data,platform,development,res-325950
2026-01-22,EKS,83.3974,8.85,Hours,ap-southeast-1,data,mobile-api,development,cluster-711093
2026-01-22,EKS,173.3041,23.9,Hours,ap-southeast-1,ml,platform,staging,cluster-784263
2026-01-22,EKS,156.4839,71.02,Hours,ap-southeast-1,backend,mobile-api,staging,cluster-326999
2026-01-22,ElastiCache,60.5553,61.16,Hours,us-east-1,infra,platform,development,cache-345815
2026-01-22,ElastiCache,30.0522,79.75,Hours,ap-southeast-1,data,ml-pipeline,staging,cache-705444
2026-01-22,ElastiCache,39.0682,57.41,Hours,eu-west-1,ml,ml-pipeline,staging,cache-660862
2026-01-22,ElastiCache,51.617,71.27,Hours,us-west-2,data,analytics,production,cache-286967
2026-01-22,Route53,5.7129,49.73,Queries,eu-west-1,data,mobile-api,production,res-945376
2026-01-22,Route53,2.8171,65.32,Queries,eu-west-1,data,web-app,production,res-923395
2026-01-22,Route53,1.3437,76.3,Queries,us-west-2,ml,platform,production,res-819633
2026-01-22,Route53,4.4993,98.54,Queries,eu-west-1,data,mobile-api,production,res-305338
2026-01-22,SNS,1.8606,11.13,Requests,eu-west-1,backend,web-app,staging,res-276167
2026-01-22,SNS,0.4919,69.17,Requests,us-east-1,infra,analytics,development,res-342871
2026-01-22,SNS,1.393,16.83,Requests,us-east-1,backend,mobile-api,staging,res-909557
2026-01-22,SNS,2.5736,1.37,Requests,us-west-2,infra,web-app,development,res-202357
2026-01-22,SNS,0.9182,2.1,Requests,ap-southeast-1,backend,analytics,production,res-263669
2026-01-22,SQS,4.5069,93.26,Requests,us-west-2,backend,platform,development,res-181665
2026-01-22,SQS,2.3334,88.47,Requests,ap-southeast-1,frontend,analytics,production,res-905436
2026-01-22,SQS,6.5249,43.44,Requests,eu-west-1,data,mobile-api,production,res-370205
2026-01-22,API Gateway,8.2505,13.9,Requests,us-west-2,backend,ml-pipeline,staging,res-560561
2026-01-22,API Gateway,12.5411,44.2,Requests,eu-west-1,data,analytics,development,res-426319
2026-01-22,API Gateway,7.0918,86.97,Requests,ap-southeast-1,frontend,web-app,production,res-183436
2026-01-22,API Gateway,14.4187,28.32,Requests,eu-west-1,frontend,platform,development,res-368763
2026-01-22,API Gateway,3.1419,65.59,Requests,us-east-1,ml,analytics,development,res-242654
2026-01-22,Secrets Manager,4.9689,99.64,Secrets,us-west-2,infra,analytics,staging,res-591017
2026-01-22,Secrets Manager,7.4886,35.84,Secrets,eu-west-1,backend,platform,development,res-473249
2026-01-22,Secrets Manager,2.937,6.89,Secrets,eu-west-1,ml,mobile-api,production,res-358391
2026-01-22,Secrets Manager,7.6317,31.6,Secrets,us-west-2,frontend,ml-pipeline,development,res-742465
2026-01-22,Secrets Manager,4.3802,89.52,Secrets,us-west-2,infra,analytics,production,res-945933
2026-01-23,EC2,104.2169,29.66,Hours,us-east-1,backend,ml-pipeline,development,i-795792
2026-01-23,EC2,30.9095,13.76,Hours,us-west-2,backend,platform,development,i-254308
2026-01-23,EC2,39.8203,37.58,Hours,eu-west-1,infra,mobile-api,production,i-399144
2026-01-23,EC2,114.9699,83.65,Hours,ap-southeast-1,data,analytics,development,i-485283
2026-01-23,Lambda,22.7779,21.12,Requests,eu-west-1,data,analytics,development,func-603664
2026-01-23,Lambda,25.9485,5.92,Requests,ap-southeast-1,ml,ml-pipeline,production,func-288062
2026-01-23,Lambda,16.7019,50.02,Requests,us-west-2,infra,analytics,production,func-138583
2026-01-23,S3,7.5551,80.38,GB-Month,ap-southeast-1,infra,platform,production,res-933711
2026-01-23,S3,48.3606,62.42,GB-Month,us-east-1,data,mobile-api,staging,res-530210
2026-01-23,S3,35.0112,47.83,GB-Month,ap-southeast-1,infra,web-app,production,res-663147
2026-01-23,S3,46.5281,17.25,GB-Month,eu-west-1,backend,mobile-api,development,res-518125
2026-01-23,RDS,206.8682,34.66,Hours,us-east-1,backend,web-app,development,db-735483
2026-01-23,RDS,265.5032,48.84,Hours,us-east-1,data,web-app,production,db-376312
2026-01-23,RDS,93.0141,99.88,Hours,ap-southeast-1,data,platform,development,db-316962
2026-01-23,DynamoDB,33.6103,24.5,WCU-Hours,eu-west-1,backend,analytics,development,res-853586
2026-01-23,DynamoDB,59.8248,94.97,WCU-Hours,us-west-2,ml,ml-pipeline,development,res-652377
2026-01-23,DynamoDB,41.625,65.67,WCU-Hours,ap-southeast-1,frontend,mobile-api,production,res-731513
2026-01-23,DynamoDB,27.9956,55.3,WCU-Hours,eu-west-1,infra,platform,staging,res-832400
2026-01-23,DynamoDB,55.1275,49.87,WCU-Hours,ap-southeast-1,backend,mobile-api,production,res-741496
2026-01-23,CloudWatch,6.5897,41.44,Metrics,us-west-2,backend,platform,production,res-957376
2026-01-23,CloudWatch,6.0942,67.26,Metrics,us-east-1,ml,web-app,production,res-238185
2026-01-23,CloudWatch,4.7749,23.71,Metrics,us-east-1,frontend,ml-pipeline,development,res-683376
2026-01-23,CloudWatch,7.2807,39.99,Metrics,ap-southeast-1,infra,analytics,production,res-482715
2026-01-23,CloudFront,15.0925,53.46,GB,us-west-2,ml,platform,development,res-434995
2026-01-23,CloudFront,21.4619,45.36,GB,eu-west-1,data,ml-pipeline,production,res-665083
2026-01-23,CloudFront,25.2399,40.03,GB,eu-west-1,ml,mobile-api,development,res-991065
2026-01-23,CloudFront,24.7864,43.94,GB,ap-southeast-1,infra,analytics,staging,res-490640
2026-01-23,EBS,17.9228,7.87,GB-Month,us-east-1,frontend,mobile-api,development,res-272903
2026-01-23,EBS,52.9358,91.39,GB-Month,eu-west-1,infra,platform,staging,res-944390
2026-01-23,EBS,12.0026,37.92,GB-Month,us-east-1,data,analytics,development,res-637011
2026-01-23,EKS,166.8688,77.77,Hours,us-west-2,frontend,mobile-api,development,cluster-997473
2026-01-23,EKS,165.4407,1.85,Hours,eu-west-1,infra,mobile-api,staging,cluster-173226
2026-01-23,EKS,171.7866,75.79,Hours,eu-west-1,backend,mobile-api,development,cluster-115799
2026-01-23,ElastiCache,37.9681,83.17,Hours,us-east-1,frontend,web-app,staging,cache-201345
2026-01-23,ElastiCache,56.8844,49.48,Hours,us-east-1,infra,analytics,development,cache-140734
2026-01-23,ElastiCache,18.5871,1.42,Hours,ap-southeast-1,ml,ml-pipeline,production,cache-647687
2026-01-23,ElastiCache,54.813,66.24,Hours,us-west-2,backend,analytics,production,cache-611821
2026-01-23,ElastiCache,41.9973,53.67,Hours,us-east-1,data,mobile-api,staging,cache-878276
